id	source_pr	source_head	path	hunk_header	disposition	child_ids	rationale	owning_test
140-H430	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/openai-chat.ts	@@ -134 +135 @@ function messagesToChatFormat(parsed: OcxParsedRequest, provider: OcxProviderCon	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H431	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/openai-responses.ts	@@ -276,6 +276,8 @@ function toolOutputText(output: unknown): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H432	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/tool-catalog-nudge.ts	@@ -67,3 +67,3 @@ export function buildNonOpenAIToolCatalogNudgeForTools(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H433	140	d92ae93701df289be467db73000e67e28fe9ec61	src/claude/gateway-cache.ts	@@ -60,3 +60,3 @@ export async function refreshGatewayModelCacheFromProxy(port: number, timeoutMs	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H434	140	d92ae93701df289be467db73000e67e28fe9ec61	src/claude/gateway-cache.ts	@@ -65 +65,2 @@ export async function refreshGatewayModelCacheFromProxy(port: number, timeoutMs	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H435	140	d92ae93701df289be467db73000e67e28fe9ec61	src/claude/inbound.ts	@@ -136,4 +136,7 @@ export function effectiveBlockedSkillNames(cc?: Pick<OcxClaudeCodeConfig, "block	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H436	140	d92ae93701df289be467db73000e67e28fe9ec61	src/claude/inbound.ts	@@ -158,2 +161 @@ export function extractOcxRouteDirective(body: unknown): string | null {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H437	140	d92ae93701df289be467db73000e67e28fe9ec61	src/claude/inbound.ts	@@ -210 +212,4 @@ function blockedSkillCallIds(messages: readonly unknown[], blocked: readonly str	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H438	140	d92ae93701df289be467db73000e67e28fe9ec61	src/cli/claude.ts	@@ -15 +14,0 @@ import { commandInvocation } from "../lib/win-exec";	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H439	140	d92ae93701df289be467db73000e67e28fe9ec61	src/cli/claude.ts	@@ -16,0 +16 @@ import type { OcxConfig } from "../types";	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H440	140	d92ae93701df289be467db73000e67e28fe9ec61	src/cli/claude.ts	@@ -126,19 +125,0 @@ export async function fetchClaudeContextWindows(config: OcxConfig, port: number,	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H441	140	d92ae93701df289be467db73000e67e28fe9ec61	src/cli/proxy-bootstrap.ts	@@ -0,0 +1,22 @@	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H442	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/auth-api.ts	@@ -203,7 +203,7 @@ async function mapWithConcurrency<T, R>(	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H443	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/auth-api.ts	@@ -353,8 +353,10 @@ export async function listCodexAuthAccounts(config: OcxConfig, forceRefresh = fa	rewrite	120	Retain query/client and modal accessibility foundations after #139 UI owners exist.	bun run --cwd gui lint && bun run --cwd gui build
140-H444	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -187,2 +187,2 @@ const UPSTREAM_NATIVE_ENTRIES: Map<string, RawEntry> = new Map(	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H445	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -190,2 +190,4 @@ const UPSTREAM_NATIVE_ENTRIES: Map<string, RawEntry> = new Map(	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H446	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -205 +207 @@ export function upstreamNativeEntry(slug: string): RawEntry | null {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H447	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -699 +701 @@ export function loadCatalogTemplate(): RawEntry | null {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H448	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -826 +828 @@ function deriveEntry(template: RawEntry | null, slug: string, desc: string, prio	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H449	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -940,3 +942,5 @@ export function filterSupportedNativeSlugs(models: RawEntry[]): string[] {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H450	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1081 +1085 @@ function warnDroppedConfiguredIdsOnce(name: string, droppedConfiguredIds: string	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H451	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1188,7 +1192,9 @@ async function fetchProviderModels(name: string, prov: OcxProviderConfig, ttlMs:	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H452	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1278,7 +1284,6 @@ export async function gatherRoutedModels(config: OcxConfig): Promise<CatalogMode	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H453	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1341 +1346 @@ export function orderForSubagents(goModels: CatalogModel[], featured?: string[])	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H454	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1365,7 +1370,8 @@ export function mergeCatalogEntriesForSync(	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H455	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1393 +1399 @@ export function mergeCatalogEntriesForSync(	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H456	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1399 +1405 @@ export function mergeCatalogEntriesForSync(	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H457	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1413 +1419 @@ export function mergeCatalogEntriesForSync(	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H458	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1498 +1504 @@ export async function syncCatalogModels(config: OcxConfig): Promise<{ added: num	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H459	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/catalog.ts	@@ -1505,3 +1511,3 @@ export async function syncCatalogModels(config: OcxConfig): Promise<{ added: num	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H460	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/project-config-warnings.ts	@@ -216 +216 @@ export function dedupeRelatedProjectCodexWarnings(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H461	140	d92ae93701df289be467db73000e67e28fe9ec61	src/codex/routing.ts	@@ -214,5 +214,7 @@ function getEligiblePoolAccounts(config: OcxConfig, excludeId?: string, now = Da	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H462	140	d92ae93701df289be467db73000e67e28fe9ec61	src/config.ts	@@ -86 +86 @@ const warnedConfigFallbacks = new Set<string>();	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H463	140	d92ae93701df289be467db73000e67e28fe9ec61	src/config.ts	@@ -90 +90 @@ const providerConfigSchema = z.object({	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H464	140	d92ae93701df289be467db73000e67e28fe9ec61	src/config.ts	@@ -141 +141 @@ export function providerHeadersConfigError(headers: unknown): string | null {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H465	140	d92ae93701df289be467db73000e67e28fe9ec61	src/config.ts	@@ -147 +147 @@ const configSchema = z.object({	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H466	140	d92ae93701df289be467db73000e67e28fe9ec61	src/oauth/google-antigravity.ts	@@ -17,4 +17,12 @@ import { antigravityUserAgent, ANTIGRAVITY_GOOG_API_CLIENT_UA } from "../adapter	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H467	140	d92ae93701df289be467db73000e67e28fe9ec61	src/oauth/index.ts	@@ -353 +353 @@ function cloneProviderField(value: unknown): unknown {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H468	140	d92ae93701df289be467db73000e67e28fe9ec61	src/oauth/index.ts	@@ -391 +391 @@ export function reconcileOAuthProviders(config: OcxConfig): boolean {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H469	140	d92ae93701df289be467db73000e67e28fe9ec61	src/oauth/token-guardian.ts	@@ -100,7 +100,7 @@ async function runWithConcurrency(tasks: Array<() => Promise<void>>, limit: numb	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H470	140	d92ae93701df289be467db73000e67e28fe9ec61	src/providers/derive.ts	@@ -161 +161,3 @@ export function deriveOAuthIds(): string[] {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H471	140	d92ae93701df289be467db73000e67e28fe9ec61	src/providers/derive.ts	@@ -165,3 +167,5 @@ export function deriveProviderPresets(): DerivedProviderPreset[] {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H472	140	d92ae93701df289be467db73000e67e28fe9ec61	src/providers/derive.ts	@@ -202 +206 @@ export function deriveFeaturedProviderIds(): string[] {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H473	140	d92ae93701df289be467db73000e67e28fe9ec61	src/server/management-api.ts	@@ -673,6 +673,9 @@ export async function handleManagementAPI(req: Request, url: URL, config: OcxCon	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H474	140	d92ae93701df289be467db73000e67e28fe9ec61	src/server/management-api.ts	@@ -774,5 +777,9 @@ export async function handleManagementAPI(req: Request, url: URL, config: OcxCon	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H475	140	d92ae93701df289be467db73000e67e28fe9ec61	src/server/management-api.ts	@@ -1179 +1186,4 @@ export async function handleManagementAPI(req: Request, url: URL, config: OcxCon	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H476	140	d92ae93701df289be467db73000e67e28fe9ec61	src/types.ts	@@ -149 +149 @@ export function resolveToolChoiceWireName(tools: readonly Pick<OcxTool, "namespa	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
